@relation testRelation-weka.filters.unsupervised.attribute.Remove-Rfirst-weka.filters.unsupervised.attribute.Remove-V-Rfirst-19

@attribute label {walking,standing,sit_down_chair_1,sitting_chair_1,stand_up_chair_1}
@attribute TYPE_ACCELEROMETER_X_MEAN numeric
@attribute TYPE_ACCELEROMETER_X_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_X_RANGE numeric
@attribute TYPE_ACCELEROMETER_Y_MEAN numeric
@attribute TYPE_ACCELEROMETER_Y_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Y_RANGE numeric
@attribute TYPE_ACCELEROMETER_Z_MEAN numeric
@attribute TYPE_ACCELEROMETER_Z_VARIANCE numeric
@attribute TYPE_ACCELEROMETER_Z_RANGE numeric
@attribute TYPE_GYROSCOPE_X_MEAN numeric
@attribute TYPE_GYROSCOPE_X_VARIANCE numeric
@attribute TYPE_GYROSCOPE_X_RANGE numeric
@attribute TYPE_GYROSCOPE_Y_MEAN numeric
@attribute TYPE_GYROSCOPE_Y_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Y_RANGE numeric
@attribute TYPE_GYROSCOPE_Z_MEAN numeric
@attribute TYPE_GYROSCOPE_Z_VARIANCE numeric
@attribute TYPE_GYROSCOPE_Z_RANGE numeric

@data
sitting_chair_1,-4.104618,0.000512,4.170578,1.722103,0.000468,0.099976,-8.933416,0.001321,9.020157,0.000601,0.000003,0.009613,-0.000177,0.000003,0.009613,-0.00123,0.000004,0.010681
sitting_chair_1,-4.10019,0.000461,4.151535,1.722389,0.000409,0.092835,-8.937296,0.001044,9.017777,0.000558,0.000003,0.009613,-0.00023,0.000002,0.007477,-0.000984,0.000004,0.010681
sitting_chair_1,-4.102023,0.00052,4.158676,1.721746,0.000444,0.109497,-8.936415,0.000971,9.008255,0.000409,0.000003,0.007477,-0.000209,0.000002,0.007477,-0.001006,0.000002,0.009613
sitting_chair_1,-4.103118,0.000546,4.158676,1.720056,0.000529,0.121399,-8.938534,0.001242,9.015396,0.000494,0.000002,0.005341,0.000047,0.000003,0.008545,-0.000963,0.000002,0.005341
sitting_chair_1,-4.096715,0.000555,4.151535,1.719318,0.000514,0.121399,-8.941605,0.001476,9.022537,0.000283,0.000002,0.006912,0.000062,0.000003,0.008545,-0.000544,0.000002,0.007431
sitting_chair_1,-4.098619,0.001445,4.218185,1.720604,0.001418,0.199951,-8.938177,0.001654,9.046341,0.000191,0.000039,0.040588,-0.000798,0.000011,0.02243,-0.000738,0.00001,0.016022
sitting_chair_1,-4.160223,0.013506,4.468124,1.754072,0.007278,0.32135,-8.906946,0.008733,9.205826,-0.00018,0.000449,0.135651,-0.023325,0.001793,0.187988,0.024113,0.002111,0.165558
sitting_chair_1,-4.31978,0.035525,5.14653,1.857356,0.020949,0.749817,-8.812422,0.03484,9.401016,0.009283,0.001919,0.213623,-0.016104,0.00488,0.361023,0.031227,0.003561,0.231781
sitting_chair_1,-4.324064,0.026934,5.14653,1.866449,0.01565,0.749817,-8.806542,0.028797,9.401016,0.009988,0.001566,0.209351,0.007458,0.002862,0.301208,0.006105,0.00184,0.191193
sitting_chair_1,-4.230801,0.001829,4.368149,1.802203,0.001839,0.240417,-8.856268,0.00239,8.982071,0.000258,0.000143,0.063019,0.001114,0.000113,0.075836,-0.000282,0.000036,0.027771
sitting_chair_1,-4.230302,0.001,4.337204,1.800894,0.001115,0.199951,-8.851817,0.001129,8.941605,-0.000201,0.000074,0.045929,0.000206,0.000008,0.013885,0.000198,0.000016,0.026703
sitting_chair_1,-4.230825,0.000543,4.280075,1.808368,0.000505,0.104736,-8.857125,0.001229,8.941605,-0.000116,0.000007,0.012817,0.000153,0.000003,0.012817,0.00022,0.000003,0.007477
sitting_chair_1,-4.235253,0.000431,4.275314,1.814247,0.00059,0.114258,-8.853126,0.001295,8.941605,-0.000244,0.000008,0.012817,-0.000093,0.000004,0.014954,0.000177,0.000004,0.008545
sitting_chair_1,-4.232158,0.000533,4.291977,1.813057,0.000591,0.119019,-8.853578,0.001202,8.946365,0.000021,0.000008,0.014954,-0.000083,0.000004,0.010681,0.000271,0.000005,0.008759
sitting_chair_1,-4.231182,0.00059,4.291977,1.809891,0.000675,0.12616,-8.857101,0.001149,8.946365,0.000222,0.000008,0.014954,-0.000123,0.000003,0.009521,0.000111,0.000003,0.00769
sitting_chair_1,-4.23561,0.000539,4.291977,1.809391,0.000633,0.12616,-8.859863,0.001283,8.936844,0.000233,0.000007,0.014954,-0.000204,0.000002,0.008545,0.00007,0.000002,0.007477
sitting_chair_1,-4.235872,0.000484,4.291977,1.810344,0.00047,0.121399,-8.857982,0.001413,8.932083,0.000308,0.000005,0.009613,-0.000044,0.000002,0.008545,0.000134,0.000003,0.008545
sitting_chair_1,-4.230968,0.000453,4.284836,1.809701,0.000483,0.109497,-8.856006,0.000945,8.905899,0.000266,0.000004,0.008545,-0.000044,0.000002,0.010681,-0.000047,0.000003,0.008545
sitting_chair_1,-4.229088,0.000466,4.280075,1.810558,0.00054,0.121399,-8.769367,0.751003,8.91066,0.000308,0.000004,0.010681,-0.000194,0.000002,0.009613,0.000124,0.000003,0.007477
sitting_chair_1,-4.229254,0.000498,4.275314,1.811891,0.000549,0.109497,-8.764773,0.750445,8.91066,0.000458,0.000005,0.012817,-0.000076,0.000003,0.010681,0.000124,0.000004,0.009613
sitting_chair_1,-4.266555,0.158992,5.244125,1.764736,0.264203,3.073059,-8.825538,0.06375,9.610489,-0.055811,0.025778,0.738068,0.049986,0.021009,0.795746,0.012781,0.028848,0.820313
stand_up_chair_1,-2.251047,7.021247,9.535766,3.796644,8.173855,11.692383,-7.523856,10.665155,13.549072,-0.642313,0.627533,2.631836,0.175917,0.161291,2.136231,0.2218,0.118215,1.5242
stand_up_chair_1,1.343004,5.207608,9.404846,7.574912,6.74846,10.814026,-3.101935,20.052196,17.210083,-0.607065,0.697475,3.177643,0.204852,0.33027,3.414764,0.248792,0.087144,1.456909
standing,2.954849,0.238925,3.437256,9.300467,0.330601,4.370361,-0.008334,1.369963,7.859985,0.008939,0.062466,2.035828,0.113496,0.24216,3.087921,0.038672,0.0124,0.586395
standing,2.823809,0.278068,3.715759,9.369974,0.056287,1.701965,-0.113499,0.277588,5.603394,0.015593,0.008852,0.557556,0.017654,0.054413,1.972809,-0.022563,0.021553,0.899353
standing,2.607719,0.214263,3.715759,9.421342,0.012934,0.883117,-0.049252,0.027265,0.699829,-0.016055,0.001248,0.161285,-0.026491,0.003645,0.263824,-0.016432,0.018776,0.899353
standing,2.620026,0.006138,0.407043,9.422794,0.001427,0.204712,0.035013,0.010274,0.471313,-0.000931,0.00067,0.161285,0.001921,0.001693,0.236053,0.006415,0.000115,0.055542
standing,2.646138,0.002581,0.238037,9.414344,0.001238,0.199952,0.022682,0.006737,0.349915,-0.00296,0.000133,0.046997,0.006963,0.000589,0.100403,0.002773,0.000038,0.032043
standing,2.672346,0.002097,0.199951,9.405894,0.000834,0.161865,0.059554,0.002726,0.240417,-0.002832,0.000064,0.043793,-0.004156,0.000103,0.049133,0.002698,0.000014,0.01709
standing,2.69615,0.001055,0.152344,9.399348,0.00054,0.107117,0.06879,0.00223,0.245178,0.002968,0.000038,0.030975,0.002637,0.000085,0.03952,0.000487,0.000014,0.014954
standing,2.6877,0.00109,0.159485,9.403656,0.001053,0.178528,0.06184,0.002277,0.245178,0.000394,0.000062,0.036316,-0.000162,0.000276,0.083313,-0.001286,0.000008,0.014954
standing,2.673251,0.023626,1.499634,9.400585,0.003129,0.492737,0.038679,0.08795,3.203979,0.003609,0.001016,0.312958,0.005104,0.006622,0.763702,0.000081,0.000089,0.083313
standing,2.614836,0.133897,2.611267,9.386398,0.008671,0.611756,-0.00981,0.30608,3.906189,0.002541,0.002475,0.336456,0.005083,0.018419,0.902557,0.003477,0.000449,0.136719
standing,2.644091,0.115244,2.497009,9.383589,0.006578,0.540345,0.026515,0.223908,3.906189,-0.001155,0.001517,0.276642,0.000703,0.012133,0.779724,0.003275,0.000372,0.136719
standing,2.722524,0.000928,0.159485,9.389255,0.000555,0.111877,0.079073,0.001878,0.240417,0.001804,0.000037,0.037384,0.003267,0.000178,0.061951,0.000113,0.000006,0.010681
standing,2.724453,0.00096,0.159485,9.386327,0.00052,0.116638,0.08024,0.001753,0.218994,-0.000514,0.000022,0.020294,-0.000471,0.000102,0.040588,0.000732,0.000005,0.010681
standing,2.738521,0.001456,0.183289,9.385232,0.000856,0.135681,0.099592,0.004076,0.390381,-0.000845,0.000033,0.036316,0.004303,0.00022,0.072632,0.002132,0.00001,0.016022
standing,2.786913,0.006127,0.418945,9.370331,0.002567,0.249939,0.147581,0.009462,0.585571,-0.00546,0.000832,0.185852,-0.00265,0.017389,0.875855,0.007088,0.000054,0.035248
standing,2.825166,0.009031,0.552246,9.352288,0.003502,0.366577,0.184214,0.018324,1.197327,-0.000621,0.001472,0.209351,0.005339,0.018803,0.875855,0.003082,0.000306,0.117493
standing,2.83783,0.013429,0.799805,9.349169,0.00579,0.452271,0.180739,0.050856,1.428223,-0.000877,0.003627,0.44754,-0.015831,0.033127,1.242218,0.000775,0.000977,0.194397
standing,2.945422,0.02594,0.797424,9.315725,0.01408,0.887879,0.252317,0.082257,1.654358,-0.001967,0.005204,0.484924,-0.001988,0.047879,1.586151,0.007162,0.001327,0.261688
standing,2.987007,0.013574,0.695068,9.304038,0.010225,0.887879,0.183905,0.064495,1.628174,0.012602,0.002826,0.346069,0.009505,0.019247,0.918579,0.000145,0.000679,0.183716
standing,2.942733,0.002621,0.292786,9.320248,0.001092,0.164246,0.038536,0.006701,0.404663,0.003619,0.000908,0.137787,-0.029535,0.003106,0.290527,-0.003358,0.00005,0.029907
standing,2.953444,0.000696,0.135681,9.317082,0.000692,0.164246,0.03487,0.002509,0.242798,-0.004306,0.000145,0.058746,-0.011302,0.000702,0.111084,0.00006,0.000007,0.014954
standing,2.950207,0.000914,0.164246,9.318462,0.000641,0.13092,0.03875,0.001242,0.199951,0.002316,0.000025,0.023499,0.001889,0.000116,0.043793,-0.001158,0.000005,0.011749
standing,2.940566,0.001201,0.164246,9.322414,0.000746,0.123779,0.035703,0.001718,0.242798,0.002274,0.000019,0.018158,0.001537,0.000118,0.043793,-0.002985,0.000006,0.013885
standing,2.929902,0.001674,0.180908,9.326746,0.000702,0.116638,0.043439,0.004076,0.32135,0.003609,0.000101,0.052338,0.00975,0.000554,0.112152,-0.001703,0.000017,0.016022
standing,2.475847,1.259247,4.989258,8.804921,1.422417,4.948792,-1.165908,6.528619,9.75238,0.421445,0.352352,2.067871,-0.048483,0.051975,1.72821,-0.133028,0.036748,0.767975
sit_down_chair_1,-0.422493,8.012846,9.10968,5.836265,7.814353,9.078736,-5.778687,17.334609,16.61499,0.635036,0.316656,2.071075,-0.236194,0.093113,1.831818,-0.277864,0.027066,0.767975
sit_down_chair_1,-3.538732,1.368942,5.396301,2.675251,1.182543,4.268006,-9.018752,0.750219,14.04512,0.239438,0.137761,1.226196,-0.19364,0.062311,0.931396,-0.137396,0.032211,0.569305
sit_down_chair_1,-4.18774,0.021842,4.582382,1.916651,0.03181,1.180664,-8.876811,0.013037,9.396256,0.023358,0.002795,0.206146,-0.014592,0.004267,0.419769,0.00775,0.0008,0.140991
sitting_chair_1,-4.16665,0.001079,4.24913,1.868877,0.001086,0.176147,-8.879168,0.001571,8.97493,0.001141,0.000037,0.025635,0.000992,0.000016,0.019226,-0.000186,0.000039,0.029907
sitting_chair_1,-4.162366,0.001227,4.261032,1.862974,0.000882,0.154724,-8.881881,0.001774,9.005875,0.000693,0.000024,0.025635,0.000479,0.000012,0.01709,-0.00071,0.000022,0.027771
sitting_chair_1,-4.162604,0.001035,4.261032,1.866425,0.000858,0.138062,-8.88638,0.001395,9.005875,-0.000653,0.000013,0.021362,0.000063,0.000006,0.013885,-0.000325,0.000013,0.014954
sitting_chair_1,-4.16058,0.003329,4.465744,1.874637,0.001008,0.178528,-8.879715,0.005456,9.067764,-0.001283,0.000054,0.059814,-0.001572,0.000094,0.099335,-0.001286,0.000028,0.027771
sitting_chair_1,-4.167126,0.003749,4.465744,1.876899,0.001037,0.178528,-8.870789,0.005617,9.067764,-0.000589,0.000053,0.059814,-0.001721,0.000098,0.099335,-0.001158,0.000028,0.027771
sitting_chair_1,-4.175386,0.000928,4.258652,1.874185,0.00077,0.142822,-8.86429,0.00119,8.934464,0.000394,0.000007,0.011749,0.000052,0.000008,0.020294,-0.000517,0.000006,0.016022
sitting_chair_1,-4.173625,0.000504,4.220566,1.874828,0.000599,0.119019,-8.867408,0.000885,8.939224,0.000244,0.000004,0.010681,0.000105,0.000003,0.010681,-0.000624,0.000002,0.007477
sitting_chair_1,-4.173292,0.000491,4.222946,1.879065,0.000587,0.121399,-8.871384,0.001012,8.965408,0.000319,0.000003,0.009613,0.000276,0.000003,0.008545,-0.000304,0.000002,0.007477
sitting_chair_1,-4.174577,0.000563,4.227707,1.880422,0.000575,0.121399,-8.869908,0.001105,8.965408,0.000255,0.000003,0.007477,0.000169,0.000002,0.008545,-0.000186,0.000001,0.005341
sitting_chair_1,-4.175577,0.000505,4.227707,1.881588,0.000587,0.111877,-8.868813,0.000877,8.946365,0.00001,0.000003,0.006699,-0.000186,0.000003,0.008698,-0.000185,0.000002,0.006042
sitting_chair_1,-4.174339,0.000411,4.213425,1.884492,0.000601,0.111877,-8.872169,0.000906,8.927322,0.000046,0.000003,0.008545,-0.000305,0.000002,0.006409,0.000201,0.000002,0.006409
sitting_chair_1,-4.17203,0.000437,4.220566,1.882897,0.000614,0.104736,-8.872383,0.001002,8.932083,0.000381,0.000003,0.010681,-0.000314,0.000002,0.005341,0.00049,0.000003,0.008545
sitting_chair_1,-4.170197,0.000591,4.220566,1.878779,0.000732,0.13092,-8.870646,0.00104,8.979691,0.000232,0.000003,0.009613,-0.000304,0.000003,0.007477,0.000127,0.000003,0.010681
sitting_chair_1,-4.169912,0.000623,4.222946,1.876161,0.00075,0.123779,-8.870408,0.001176,8.979691,0.00005,0.000003,0.008545,-0.000197,0.000002,0.007477,-0.000076,0.000003,0.007477
sitting_chair_1,-4.17472,0.00131,4.3134,1.882493,0.001047,0.149963,-8.866266,0.001498,8.951126,0.000371,0.000029,0.033112,0.000038,0.000006,0.012817,-0.000226,0.000016,0.027771
sitting_chair_1,-4.233943,0.010042,4.475266,1.928077,0.008665,0.466553,-8.830417,0.00704,9.162979,-0.000153,0.000557,0.123901,-0.001799,0.002087,0.231781,0.005852,0.001061,0.166626
sitting_chair_1,-4.20795,0.015017,4.475266,1.910105,0.012513,0.571289,-8.846033,0.008541,9.162979,0.004024,0.000804,0.151672,0.000967,0.002299,0.231781,0.004538,0.001154,0.166626
sitting_chair_1,-4.127517,0.002945,4.296738,1.849048,0.003442,0.480835,-8.894402,0.001829,9.010635,0.00443,0.000283,0.102539,0.002708,0.000213,0.092926,-0.00139,0.0001,0.054474
sitting_chair_1,-4.128945,0.000813,4.192001,1.846263,0.001329,0.185669,-8.895806,0.001592,9.010635,-0.000024,0.000021,0.019226,-0.000453,0.00001,0.01709,0.000041,0.000021,0.018158
sitting_chair_1,-4.131183,0.000566,4.192001,1.849525,0.00113,0.185669,-8.893878,0.001289,9.010635,-0.000238,0.000012,0.018158,-0.000314,0.000007,0.016022,0.000105,0.000015,0.018158
sitting_chair_1,-4.130064,0.000576,4.189621,1.848691,0.001152,0.197571,-8.893188,0.000943,8.970169,-0.000206,0.000008,0.019226,-0.000293,0.000005,0.011749,0.000394,0.000005,0.009613
sitting_chair_1,-4.127255,0.000729,4.18248,1.848215,0.001005,0.171387,-8.892759,0.001175,8.970169,0.000061,0.000013,0.02243,-0.000731,0.000004,0.010681,0.000223,0.000006,0.013885
stand_up_chair_1,-4.080719,0.265152,4.841843,1.917151,0.628292,4.55603,-9.180308,1.108679,13.98085,-0.097415,0.078805,1.539154,0.115758,0.06735,1.094818,0.05851,0.046167,0.998688
stand_up_chair_1,-1.361621,8.90148,8.136108,4.963478,11.453796,10.406982,-5.924175,20.167422,15.853271,-0.643596,0.833799,3.161621,0.12411,0.342562,4.06311,0.267358,0.13623,1.506042
stand_up_chair_1,1.995964,2.007828,6.776917,8.677333,2.517912,6.807862,-1.21511,8.003783,13.115844,-0.537083,0.883567,3.181915,0.078438,0.366773,4.06311,0.233499,0.108053,1.438751
standing,2.795007,0.130733,2.416077,9.366379,0.116972,2.263733,0.094974,0.226861,2.989746,0.002603,0.011303,0.765839,0.068408,0.091108,1.919403,0.026958,0.003629,0.33432
standing,2.915001,0.001554,0.264221,9.317986,0.001226,0.214233,0.243033,0.00266,0.302307,-0.004179,0.000192,0.068359,-0.002707,0.00011,0.064087,0.001964,0.00005,0.045929
standing,2.913978,0.000747,0.135681,9.319343,0.000653,0.116638,0.224109,0.002327,0.230896,0.004643,0.000026,0.025635,0.000882,0.000074,0.046997,-0.000247,0.000007,0.012817
standing,2.908265,0.000743,0.135681,9.320081,0.000876,0.161865,0.1835,0.002617,0.273743,0.00522,0.00004,0.032043,0.003168,0.000097,0.046997,0.00049,0.000008,0.018158
standing,2.910359,0.00076,0.116638,9.321343,0.00081,0.161865,0.146438,0.003079,0.326111,0.003212,0.000043,0.032043,-0.000517,0.000096,0.038452,-0.000621,0.000011,0.018158
standing,2.893887,0.002826,0.295166,9.333221,0.00109,0.188049,0.108995,0.008315,0.552246,0.003084,0.000357,0.11322,0.01105,0.000863,0.127106,-0.005972,0.000073,0.041656
standing,2.840972,0.003871,0.295166,9.344313,0.001505,0.228515,0.244724,0.042042,0.892639,-0.007352,0.001472,0.159149,0.008604,0.00144,0.192261,-0.003654,0.000116,0.055542
standing,2.832736,0.001602,0.183289,9.341481,0.001078,0.185669,0.360457,0.013428,0.602234,-0.008943,0.001127,0.132446,-0.001692,0.000633,0.115356,0.002786,0.000025,0.030975
standing,2.858848,0.000793,0.13092,9.332792,0.000616,0.116638,0.341819,0.0025,0.266602,0.001492,0.000049,0.035248,0.002687,0.000098,0.048065,0.001675,0.000005,0.011749
standing,2.858372,0.0012,0.185669,9.323438,0.000954,0.197571,0.355101,0.00351,0.361816,-0.004115,0.000583,0.150604,-0.00135,0.000094,0.072632,-0.000119,0.000034,0.043793
standing,2.890579,0.00331,0.285644,9.305751,0.00319,0.283264,0.505422,0.045672,0.711731,-0.018172,0.001266,0.159149,-0.004491,0.000245,0.09613,0.002167,0.000105,0.054474
standing,2.928165,0.001894,0.223755,9.294944,0.00388,0.283264,0.643269,0.019015,0.652222,-0.00717,0.001122,0.151672,0.000679,0.000273,0.086517,0.002936,0.000084,0.053406
standing,2.926118,0.000892,0.154724,9.297706,0.001717,0.240418,0.595757,0.002924,0.264221,0.010187,0.000097,0.052338,0.005261,0.000088,0.046997,-0.000237,0.000017,0.02243
standing,2.914525,0.000817,0.135681,9.301848,0.000712,0.121399,0.545626,0.003071,0.295166,0.0071,0.000023,0.02243,0.00117,0.000062,0.037384,-0.001614,0.000003,0.008545
standing,2.899957,0.000761,0.116638,9.308727,0.000788,0.121398,0.500375,0.002798,0.245178,0.004825,0.000021,0.028839,0.000156,0.000043,0.029907,-0.000418,0.000009,0.014954
standing,2.914716,0.001378,0.180908,9.308798,0.000778,0.157104,0.479309,0.002265,0.2547,0.001631,0.000016,0.021362,0.000914,0.00004,0.028839,0.001846,0.00001,0.013885
